player,n_headers,goals_scored,expected_goals,difference
fernando navarro,5,0.0,0.4637829494589796,0.4637829494589796
robert beric,3,0.0,0.464150788044129,0.464150788044129
jason puncheon,5,0.0,0.46465753565091006,0.46465753565091006
daniel braaten,5,0.0,0.4659734440100523,0.4659734440100523
benoit lesoimier,6,0.0,0.46641298707985407,0.46641298707985407
marco verratti,5,0.0,0.46642935038431393,0.46642935038431393
rafael marques,4,0.0,0.46787803542524453,0.46787803542524453
alexis rolin,4,0.0,0.46787803542524453,0.46787803542524453
raul albentosa,23,3.0,3.4691304486963537,0.4691304486963531
cristian rodriguez,7,0.0,0.4691821971723731,0.4691821971723731
angel correa,3,0.0,0.47103802019383145,0.47103802019383145
sergio pelegrin,4,0.0,0.47119796310634987,0.47119796310634987
igor filipenko,4,0.0,0.4711979631063499,0.4711979631063499
tyias browning,2,0.0,0.4714853237145813,0.4714853237145813
ciro capuano,2,0.0,0.4714853237145813,0.4714853237145813
andreas cornelius,2,0.0,0.4714853237145813,0.4714853237145813
lassana coulibaly,2,0.0,0.4714853237145813,0.4714853237145813
juan vargas,6,0.0,0.4724925832530011,0.4724925832530011
ciro immobile,34,4.0,4.472513524108197,0.4725135241081954
chinedu obasi,4,0.0,0.4734864994753263,0.4734864994753263
patrick ebert,5,0.0,0.47626368140991066,0.47626368140991066
juan iturbe,5,0.0,0.4762636814099107,0.4762636814099107
fabian johnson,5,0.0,0.47631964587375003,0.47631964587375003
abraham guie guie,6,0.0,0.47663669749224824,0.47663669749224824
christian strohdiek,5,0.0,0.4783217542926989,0.4783217542926989
lucas deaux,6,0.0,0.4783309426553446,0.4783309426553446
matt phillips,4,0.0,0.4799191459897294,0.4799191459897294
sebastien roudet,6,0.0,0.47999092879102623,0.47999092879102623
carlos zambrano,6,0.0,0.4799909287910263,0.4799909287910263
benjamin kessel,4,0.0,0.4800554182773003,0.4800554182773003
ibrahim amadou,4,0.0,0.4802924596252648,0.4802924596252648
chris mavinga,4,0.0,0.4814882005062083,0.4814882005062083
alberto aquilani,24,2.0,2.4827703544380517,0.4827703544380516
gregory thil,10,1.0,1.483284189817819,0.48328418981781907
gaizka toquero,25,2.0,2.4835010897525267,0.4835010897525258
bosko jankovic,17,1.0,1.4839608891273641,0.48396088912736407
lindsay rose,12,1.0,1.4841066599550607,0.4841066599550607
pablo alvarez,4,0.0,0.48429655735452193,0.48429655735452193
stefan de vrij,8,1.0,1.4850361339711264,0.48503613397112644
evaldo,1,0.0,0.4855073006747575,0.4855073006747575
valerio di cesare,1,0.0,0.4855073006747575,0.4855073006747575
mauro dos santos,16,1.0,1.486206827630822,0.486206827630822
clement chantome,4,0.0,0.48658537544274866,0.48658537544274866
canas,4,0.0,0.4879073904115676,0.4879073904115676
alexis blin,5,0.0,0.4885353755684292,0.4885353755684292
marcelo larrondo,14,1.0,1.48879033780038,0.4887903378003799
luis hernandez,5,0.0,0.48881989261544245,0.48881989261544245
niccolo giannetti,4,0.0,0.48975738055847684,0.48975738055847684
david di michele,3,0.0,0.4909319221857721,0.4909319221857721
juan carlos valeron,5,0.0,0.49219212712237687,0.49219212712237687
simone missiroli,14,2.0,2.4942463303712312,0.49424633037123117
jaime gavilan,6,0.0,0.4967160628712273,0.4967160628712273
djibril sidibe,5,0.0,0.4970906172229035,0.4970906172229035
victor laguardia,3,0.0,0.4985745705328227,0.4985745705328227
duncan watmore,4,0.0,0.49874512592596154,0.49874512592596154
eric maxim choupomoting,37,4.0,4.498874785218676,0.4988747852186711
alessio sestu,3,0.0,0.4994248763174062,0.4994248763174062
sylvain marchal,17,2.0,2.4996529797754645,0.49965297977546536
shola ameobi,11,1.0,1.5001781933535605,0.5001781933535604
tommer hemed,27,3.0,3.5007693626055127,0.5007693626055112
david meyler,5,0.0,0.5024589569803085,0.5024589569803085
pablo perez,7,0.0,0.5027829579411274,0.5027829579411274
giuseppe de luca,6,0.0,0.5042144084092526,0.5042144084092526
thilo kehrer,4,0.0,0.505679456754643,0.505679456754643
bruno martins indi,3,0.0,0.5057221674931058,0.5057221674931058
alessandro rosina,5,0.0,0.5061851137418184,0.5061851137418184
pierreemile hojbjerg,6,0.0,0.5075255202624931,0.5075255202624931
eric abidal,2,0.0,0.5092867450439797,0.5092867450439797
ryan donk,2,0.0,0.5092867450439797,0.5092867450439797
david costas,2,0.0,0.5092867450439797,0.5092867450439797
christophe mandanne,27,2.0,2.510008884699415,0.510008884699415
mcdonald mariga,3,0.0,0.5105442883424098,0.5105442883424098
timothee kolodziejczak,17,2.0,2.5111790468476585,0.5111790468476586
thorgan hazard,3,0.0,0.5113000456529858,0.5113000456529858
gonzalo colsa,2,0.0,0.5116984475369668,0.5116984475369668
hugo almeida,8,0.0,0.5132266768085817,0.5132266768085817
thievy bifouma,4,0.0,0.5135397670787974,0.5135397670787974
kingsley coman,6,0.0,0.5142185842069051,0.5142185842069051
denis suarez,4,0.0,0.5145996331458952,0.5145996331458952
angel rangel,5,0.0,0.5148072672629551,0.5148072672629551
nabil el zhar,7,0.0,0.5158877587052325,0.5158877587052325
bruno fernandes,5,0.0,0.5163524621618932,0.5163524621618932
nathan redmond,6,0.0,0.5174023682448506,0.5174023682448506
marc stendera,4,0.0,0.5179879860350889,0.5179879860350889
pierrick capelle,6,0.0,0.5197416893636977,0.5197416893636977
didier ndong,2,0.0,0.5211619143795594,0.5211619143795594
lacina traore,6,0.0,0.521747974286925,0.521747974286925
jeanphilippe gbamin,4,0.0,0.5222169054675072,0.5222169054675072
ciaran clark,21,2.0,2.5226573772723366,0.5226573772723364
marcel schmelzer,5,0.0,0.5230475480313214,0.5230475480313214
joey barton,5,0.0,0.5235068363636137,0.5235068363636137
ali mmadi,2,0.0,0.5237812415937334,0.5237812415937334
thomas toure,6,0.0,0.5245088216067635,0.5245088216067635
franck dja djedje,7,0.0,0.524584757414256,0.524584757414256
vedran corluka,1,0.0,0.5246156155449723,0.5246156155449723
issam jemaa,6,0.0,0.5247167225296487,0.5247167225296487
carlos carbonero,6,0.0,0.5249539456906072,0.5249539456906072
abraham,4,0.0,0.5253862296867186,0.5253862296867186
radja nainggolan,8,0.0,0.5258838706565218,0.5258838706565218
marcel schafer,5,0.0,0.5265795955927988,0.5265795955927988
mickael tacalfred,6,0.0,0.5267982029543637,0.5267982029543637
drissa diakite,3,0.0,0.5284377063697043,0.5284377063697043
nemanja radoja,1,0.0,0.5303351792354405,0.5303351792354405
paul lasne,8,0.0,0.5304947053416893,0.5304947053416893
kevin strootman,5,0.0,0.531102046636,0.531102046636
maxime barthelme,4,0.0,0.5353217062316123,0.5353217062316123
brayan perea,4,0.0,0.5353217062316123,0.5353217062316123
christopher nothe,4,0.0,0.5353217062316123,0.5353217062316123
federico bernardeschi,4,0.0,0.5353217062316123,0.5353217062316123
sigamary diarra,4,0.0,0.5353217062316123,0.5353217062316123
alex oxladechamberlain,4,0.0,0.5353217062316123,0.5353217062316123
kaka,8,0.0,0.5357352143020065,0.5357352143020065
pantic,4,0.0,0.5365331309285913,0.5365331309285913
jonny evans,6,1.0,1.5370353289637606,0.5370353289637606
william remy,3,0.0,0.5372262976468046,0.5372262976468046
rafael van der vaart,14,1.0,1.5379746357780089,0.537974635778009
robin quaison,8,0.0,0.5386797878553335,0.5386797878553335
ilir azemi,7,0.0,0.5393973893043582,0.5393973893043582
antonio floro flores,31,3.0,3.5396945401806583,0.5396945401806562
benjamin corgnet,26,2.0,2.539997829135088,0.5399978291350873
thiago cionek,5,0.0,0.5415762866688493,0.5415762866688493
francesco acerbi,22,3.0,3.542003060646902,0.5420030606469015
sebastian rode,5,0.0,0.5420096466137154,0.5420096466137154
nikola maksimovic,5,0.0,0.5448962143499545,0.5448962143499545
antoniomirko colak,6,0.0,0.5449456023306968,0.5449456023306968
nani,6,0.0,0.5450172759005805,0.5450172759005805
alexander madlung,26,3.0,3.5451543432910837,0.5451543432910833
michel bastos,3,0.0,0.5451835749581859,0.5451835749581859
deniz kadah,3,0.0,0.5451835749581859,0.5451835749581859
jairo samperio,5,0.0,0.5455319108353495,0.5455319108353495
pape abdou camara,5,0.0,0.545854492889597,0.545854492889597
abdoulaye faye,3,0.0,0.5484970240530715,0.5484970240530715
roger,9,1.0,1.5494484364092602,0.5494484364092602
michael bradley,6,0.0,0.5501136072224716,0.5501136072224716
lukas podolski,11,1.0,1.5546726036603784,0.5546726036603786
yoann touzghar,9,0.0,0.5569754788570552,0.5569754788570552
brede hangeland,10,1.0,1.5572622286966358,0.557262228696636
modou barrow,3,0.0,0.5575318852408326,0.5575318852408326
james chester,15,2.0,2.5591939023592656,0.5591939023592651
dennis kruppke,2,0.0,0.5592055519183622,0.5592055519183622
massimo donati,6,0.0,0.5605030486193909,0.5605030486193909
tranquillo barnetta,7,0.0,0.5611478160446157,0.5611478160446157
dorge kouemaha,18,1.0,1.561286625968367,0.5612866259683671
guillermo rodriguez,5,0.0,0.5634556318020815,0.5634556318020815
gary kagelmacher,6,0.0,0.5642907701588467,0.5642907701588467
yunis abdelhamid,4,0.0,0.5653602232172736,0.5653602232172736
adam lang,4,0.0,0.5653602232172736,0.5653602232172736
marco benassi,7,0.0,0.5655643493702105,0.5655643493702105
martin latka,6,0.0,0.5665118330327816,0.5665118330327816
javier mascherano,5,0.0,0.5667690808969671,0.5667690808969671
marc wilson,6,0.0,0.5679420817324699,0.5679420817324699
kevin theophilecatherine,12,1.0,1.568196518645111,0.5681965186451108
michele camporese,2,0.0,0.5689675115066104,0.5689675115066104
facundo parra,2,0.0,0.5689675115066104,0.5689675115066104
elderson echiejile,4,0.0,0.569270544895269,0.569270544895269
claiton,3,0.0,0.5693958801798953,0.5693958801798953
thierry doubai,6,0.0,0.5698396330161817,0.5698396330161817
christian poulsen,7,0.0,0.5700146405811386,0.5700146405811386
diego,24,1.0,1.5702084232029891,0.5702084232029891
nacho,2,0.0,0.5728607557418252,0.5728607557418252
lorenzo lollo,4,0.0,0.5731231275610108,0.5731231275610108
james wardprowse,6,0.0,0.5743933131946267,0.5743933131946267
ivan hernandez,3,0.0,0.5754866507495592,0.5754866507495592
inaki williams,10,1.0,1.5784966326120609,0.5784966326120606
jon aurtenetxe,14,1.0,1.5790924131004007,0.5790924131004007
diego novaretti,5,0.0,0.5793777079982476,0.5793777079982476
manu garcia,4,0.0,0.581111371982849,0.581111371982849
clement lenglet,5,0.0,0.582697635679353,0.582697635679353
felipe santana,20,2.0,2.5827986644241783,0.5827986644241782
darwin machis,3,0.0,0.5829849962875844,0.5829849962875844
alvaro morata,34,3.0,3.5851992241070176,0.5851992241070154
boukary drame,7,0.0,0.5861228843700149,0.5861228843700149
anders konradsen,3,0.0,0.5863049239686897,0.5863049239686897
romain poyet,8,0.0,0.5878120571945603,0.5878120571945603
marko arnautovic,14,1.0,1.5881305326556256,0.5881305326556258
gerald asamoah,6,0.0,0.58861862129296,0.58861862129296
romain alessandrini,11,1.0,1.5888782910934693,0.5888782910934695
jeff louis,6,0.0,0.5900507134054979,0.5900507134054979
mathieu bodmer,23,3.0,3.5902146316489625,0.590214631648962
jordi,3,0.0,0.5903255365870973,0.5903255365870973
ceyhun gulselam,14,1.0,1.591265595749149,0.5912655957491492
havard nielsen,7,0.0,0.5914906013640294,0.5914906013640294
gideon jung,6,0.0,0.5929870635957084,0.5929870635957084
nacer chadli,15,1.0,1.5933845939401035,0.5933845939401033
isaac vorsah,7,0.0,0.5934236223007371,0.5934236223007371
ben turner,5,0.0,0.5937821151353815,0.5937821151353815
diego ifran,7,0.0,0.5958674251615838,0.5958674251615838
ariel nunez,3,0.0,0.5969070641094353,0.5969070641094353
michele canini,6,0.0,0.5979355308320127,0.5979355308320127
philipp bargfrede,2,0.0,0.5983138667885769,0.5983138667885769
maxime lestienne,2,0.0,0.5983138667885769,0.5983138667885769
adrian embarba,7,0.0,0.5984149737732534,0.5984149737732534
hajime hosogai,5,0.0,0.6007142943460674,0.6007142943460674
karim matmour,12,1.0,1.602038680745581,0.6020386807455809
jonathan viera,6,0.0,0.6033155425475247,0.6033155425475247
kevin anin,7,0.0,0.603838911646676,0.603838911646676
javier arizmendi,6,0.0,0.6044130230992457,0.6044130230992457
andres tunez,6,0.0,0.6052703621148012,0.6052703621148012
nuri sahin,7,0.0,0.6058502237010835,0.6058502237010835
pablo daniel osvaldo,6,0.0,0.6061054678479975,0.6061054678479975
roberto gagliardini,5,0.0,0.6090199574752171,0.6090199574752171
charlie adam,5,1.0,1.6131601094954209,0.6131601094954209
mauro boselli,7,0.0,0.6133699464972616,0.6133699464972616
dragos grigore,5,0.0,0.6136714773315002,0.6136714773315002
lazaros christodoulopoulos,5,0.0,0.6138699222198385,0.6138699222198385
marcos,8,0.0,0.6142826305141305,0.6142826305141305
andrea raggi,15,1.0,1.6144492088328748,0.6144492088328749
coro,9,0.0,0.6152160100051117,0.6152160100051117
iago aspas,26,2.0,2.617042462175556,0.617042462175555
stefano sturaro,7,0.0,0.618242386197118,0.618242386197118
giuseppe vives,4,0.0,0.6188818262017906,0.6188818262017906
alexander djiku,5,0.0,0.6202452187763372,0.6202452187763372
andre ramalho,3,0.0,0.6207864176169828,0.6207864176169828
roel brouwers,12,1.0,1.6209018403127997,0.6209018403127996
bruno henrique,5,0.0,0.6213682677578637,0.6213682677578637
joris gnagnon,5,0.0,0.6254805327497062,0.6254805327497062
vadim demidov,6,0.0,0.6274994712425916,0.6274994712425916
deivid,3,0.0,0.6276990161761364,0.6276990161761364
alexander hack,6,0.0,0.6309427758762058,0.6309427758762058
molla wague,17,1.0,1.6314008120620074,0.6314008120620073
morgan amalfitano,14,1.0,1.6318133586194212,0.6318133586194213
lolo,13,1.0,1.6322164702630446,0.6322164702630446
adam hlousek,7,0.0,0.6338881492056352,0.6338881492056352
ciprian marica,15,1.0,1.6349397448949543,0.6349397448949543
ben davies,2,0.0,0.6361152881179754,0.6361152881179754
florian jungwirth,6,0.0,0.6366729519596789,0.6366729519596789
romain bregerie,6,0.0,0.6388295815094661,0.6388295815094661
etienne capoue,23,2.0,2.6398499209493527,0.6398499209493527
chechu dorado,8,0.0,0.640753846360843,0.640753846360843
jonathan mensah,7,0.0,0.6416403329760745,0.6416403329760745
maxwell cornet,2,0.0,0.6418348518084436,0.6418348518084436
marcin wasilewski,8,1.0,1.6419804025476088,0.6419804025476089
olivier occean,8,0.0,0.6430556692419875,0.6430556692419875
dodo,4,0.0,0.6454753388153271,0.6454753388153271
raul baena,8,0.0,0.6460312815261654,0.6460312815261654
sebastian larsson,3,0.0,0.6465590069854298,0.6465590069854298
juan guillermo cuadrado,7,0.0,0.6512839547019909,0.6512839547019909
mohamed yattara,17,1.0,1.6525619350274476,0.6525619350274476
marquinhos,19,2.0,2.654828714543102,0.6548287145431023
peter odemwingie,7,1.0,1.6552532271282732,0.6552532271282732
nedum onuoha,4,0.0,0.656683247531189,0.656683247531189
wallace,17,1.0,1.6574896889465025,0.6574896889465024
deniz dogan,5,0.0,0.659169689087262,0.659169689087262
harry maguire,7,0.0,0.659595098484801,0.659595098484801
peter niemeyer,22,2.0,2.6623975243131923,0.6623975243131923
marcelo brozovic,6,0.0,0.6634459295399773,0.6634459295399773
florent sinamapongolle,8,0.0,0.6644168679997884,0.6644168679997884
ashley williams,31,3.0,3.6649523115609526,0.6649523115609521
michael heinloth,3,0.0,0.6652821480726511,0.6652821480726511
gino peruzzi,3,0.0,0.6662861484552767,0.6662861484552767
saber khalifa,9,0.0,0.6676594982034094,0.6676594982034094
oscar,25,3.0,3.6681660581826705,0.6681660581826682
german pezzella,20,1.0,1.6687814325991623,0.6687814325991625
opa nguette,3,0.0,0.6707052244913653,0.6707052244913653
daniele galloppa,4,0.0,0.6739252430341454,0.6739252430341454
marios oikonomou,7,0.0,0.6748444021071364,0.6748444021071364
andreas lambertz,4,0.0,0.6770384606603557,0.6770384606603557
francesco bolzoni,3,0.0,0.6777316817226497,0.6777316817226497
jonas gutierrez,3,0.0,0.6777316817226497,0.6777316817226497
younousse sankhare,36,4.0,4.680274289265191,0.6802742892651893
valentin eysseric,7,0.0,0.6803650558649267,0.6803650558649267
yassine benzia,10,1.0,1.6810891019673453,0.6810891019673451
franck tabanou,23,1.0,1.681379066913184,0.6813790669131841
fraizer campbell,26,2.0,2.681474971989434,0.6814749719894335
felipe lopes,6,0.0,0.6821990439272825,0.6821990439272825
danny latza,2,0.0,0.6841526162666798,0.6841526162666798
diego lugano,11,1.0,1.6856020711239408,0.6856020711239409
craig gardner,8,0.0,0.6872792051431116,0.6872792051431116
felipe saad,6,0.0,0.6908773805712507,0.6908773805712507
ericmaxim choupomoting,6,0.0,0.6916472674336819,0.6916472674336819
rachid alioui,7,0.0,0.6919222924228667,0.6919222924228667
kurt zouma,31,5.0,5.693045999720745,0.6930459997207442
fernandinho,19,2.0,2.693910482424723,0.6939104824247224
szabolcs huszti,10,0.0,0.6950936043595896,0.6950936043595896
ishak belfodil,23,2.0,2.6953019839311594,0.6953019839311585
john stones,17,1.0,1.695545120124423,0.6955451201244229
success,8,0.0,0.6981005996643705,0.6981005996643705
david lopez,22,2.0,2.698431889943649,0.6984318899436482
vasilis torosidis,4,0.0,0.6993196526596824,0.6993196526596824
ludovic sane,15,1.0,1.7024091286371257,0.7024091286371257
billy jones,6,0.0,0.7031208773406801,0.7031208773406801
jesus navas,8,0.0,0.7068073901334911,0.7068073901334911
yeni ngbakoto,5,0.0,0.7069396997824494,0.7069396997824494
jacquesalaixys romao,24,2.0,2.7084827310504602,0.7084827310504598
cristian zaccardo,7,0.0,0.709106449957548,0.709106449957548
sulley ali muntari,3,0.0,0.70981353936158,0.70981353936158
borja,8,1.0,1.711090020408133,0.711090020408133
pape malickou diakhate,2,0.0,0.7120140249717751,0.7120140249717751
mike havenaar,2,0.0,0.7120140249717751,0.7120140249717751
cabral,8,0.0,0.714865443272612,0.714865443272612
dominik kohr,7,0.0,0.7157748619279488,0.7157748619279488
cedric varrault,11,1.0,1.7178574274438598,0.7178574274438597
enzo maresca,4,0.0,0.7188914150779391,0.7188914150779391
angel trujillo,17,1.0,1.7218174487732016,0.7218174487732016
jonathan ayite,5,0.0,0.7228831532367684,0.7228831532367684
uwe hunemeier,21,1.0,1.724075912689926,0.7240759126899259
maxi lopez,13,1.0,1.726110050586163,0.7261100505861631
inigo lopez,23,2.0,2.7263264379823386,0.726326437982338
grejohn kyei,7,0.0,0.7267742104854569,0.7267742104854569
karim guede,10,0.0,0.7277685356288639,0.7277685356288639
david nugent,4,0.0,0.7281092303633017,0.7281092303633017
markus feulner,7,0.0,0.7298771653630236,0.7298771653630236
havard nordtveit,7,0.0,0.7300941381665622,0.7300941381665622
dorlan pabon,8,0.0,0.7301648141468182,0.7301648141468182
valon behrami,5,0.0,0.7303814987747936,0.7303814987747936
abdelhamid el kaoutari,6,0.0,0.7310615371707827,0.7310615371707827
leon osman,8,0.0,0.731515204993121,0.731515204993121
sebastien squillaci,30,4.0,4.735844786187342,0.7358447861873396
franck beria,6,0.0,0.7365391122248036,0.7365391122248036
romain saiss,7,0.0,0.7394000411576442,0.7394000411576442
odair fortes,6,0.0,0.7409222986700785,0.7409222986700785
marcel tisserand,10,0.0,0.7414802043584096,0.7414802043584096
juraj kucka,35,4.0,4.742425463567232,0.7424254635672299
alvaro gonzalez,49,4.0,4.743861156199007,0.7438611561990057
eljero elia,5,0.0,0.7443035665966445,0.7443035665966445
mitchell weiser,4,0.0,0.7456259142095608,0.7456259142095608
hector rodas,5,0.0,0.7476234942777499,0.7476234942777499
jason denayer,2,0.0,0.7502762288484435,0.7502762288484435
fredy guarin,13,1.0,1.7507795154589187,0.7507795154589187
tolga cigerci,4,0.0,0.7514299329662544,0.7514299329662544
adama coulibaly,4,0.0,0.7541654353232181,0.7541654353232181
luso,7,0.0,0.75816514017702,0.75816514017702
ion ansotegi,23,2.0,2.7587692341222008,0.7587692341222002
esteban cambiasso,19,1.0,1.7613758232740429,0.7613758232740427
armando izzo,6,0.0,0.7618573260614916,0.7618573260614916
igor bubnjic,6,0.0,0.7619753461618095,0.7619753461618095
mehdi mostefa,37,6.0,6.762205445530644,0.7622054455306413
maurizio domizzi,20,2.0,2.764590607792903,0.7645906077929033
marcus berg,11,0.0,0.7660809502094159,0.7660809502094159
victor diaz,2,0.0,0.7664940981982666,0.7664940981982666
kevin grosskreutz,10,0.0,0.7705071968676964,0.7705071968676964
borja viguera,6,0.0,0.7712548751839065,0.7712548751839065
alexander milosevic,8,0.0,0.7728602736707628,0.7728602736707628
joan capdevila,4,0.0,0.7741113040123246,0.7741113040123246
cesc fabregas,6,0.0,0.7745851807086905,0.7745851807086905
nemanja pejcinovic,17,1.0,1.77903813104199,0.77903813104199
oriol romeu,9,0.0,0.7799183255525128,0.7799183255525128
manuel pucciarelli,11,0.0,0.7839980212043737,0.7839980212043737
corentin tolisso,30,4.0,4.7923563373361,0.7923563373360998
elias kachunga,15,2.0,2.793707878869461,0.7937078788694607
glenn loovens,6,0.0,0.7938191514054267,0.7938191514054267
lukas rupp,6,0.0,0.7961089825139196,0.7961089825139196
timo baumgartl,6,0.0,0.7964920777546849,0.7964920777546849
claudiu keseru,6,0.0,0.7965814044803731,0.7965814044803731
alex sandro,8,0.0,0.7975770108834952,0.7975770108834952
martin amedick,9,0.0,0.797795257897304,0.797795257897304
marc torrejon,8,0.0,0.7982943619976798,0.7982943619976798
romain genevois,6,0.0,0.7989188293397171,0.7989188293397171
nano,6,0.0,0.8067965876802711,0.8067965876802711
habib diallo,9,0.0,0.810916180596516,0.810916180596516
richard dunne,6,0.0,0.8124925210735375,0.8124925210735375
guy demel,4,0.0,0.8125104391181919,0.8125104391181919
garry bocaly,6,0.0,0.8130682492851216,0.8130682492851216
ivo ilicevic,14,1.0,1.813420708457619,0.813420708457619
thiago xavier,10,1.0,1.8134967592065647,0.8134967592065647
piti,12,0.0,0.8143152217482835,0.8143152217482835
gelson fernandes,4,0.0,0.8171347940776632,0.8171347940776632
mario balotelli,17,2.0,2.818296733225822,0.8182967332258216
paul mcshane,11,0.0,0.8188174266490061,0.8188174266490061
nabil bentaleb,7,0.0,0.8210534260513009,0.8210534260513009
guerrero,9,0.0,0.8212064179963743,0.8212064179963743
dorian caddy,3,0.0,0.8239744800920481,0.8239744800920481
elvis abbruscato,8,0.0,0.830114711206031,0.830114711206031
dieumerci mbokani,15,1.0,1.8305877322423418,0.8305877322423418
dries mertens,9,0.0,0.8317446399625211,0.8317446399625211
moustapha diallo,29,2.0,2.832480925526203,0.8324809255262023
zlatko junuzovic,8,0.0,0.8326524235042387,0.8326524235042387
daniele bonera,4,0.0,0.8331883812701627,0.8331883812701627
rondon,37,3.0,3.834415622071803,0.8344156220718
kolbeinn sigthorsson,8,0.0,0.8347662310623141,0.8347662310623141
jason shackell,7,0.0,0.8378665633584497,0.8378665633584497
joshua king,8,0.0,0.8381029556278691,0.8381029556278691
josuha guilavogui,11,1.0,1.8384970424674139,0.838497042467414
philippe coutinho,8,0.0,0.8392104853387641,0.8392104853387641
nicolas fauvergue,10,0.0,0.8394652116858735,0.8394652116858735
oscar duarte,9,1.0,1.8409447012126339,0.8409447012126339
mariusz stepinski,6,0.0,0.8418811713477967,0.8418811713477967
geoffrey kondogbia,24,2.0,2.8424215440781966,0.8424215440781972
ahmed kantari,9,0.0,0.846659529043126,0.846659529043126
robert acquafresca,19,1.0,1.8500063636589896,0.8500063636589898
nabil ghilas,7,0.0,0.8501968740211983,0.8501968740211983
maximiliano moralez,21,1.0,1.8523276808743159,0.8523276808743159
andrea bertolacci,15,1.0,1.8533668570003756,0.8533668570003756
lionel zouma,7,0.0,0.8553847905355058,0.8553847905355058
sebastian kehl,14,1.0,1.8571585890215971,0.8571585890215971
jose maria gimenez,2,0.0,0.8580486540403309,0.8580486540403309
massimo ambrosini,9,0.0,0.8592039663985875,0.8592039663985875
sinisa andjelkovic,10,0.0,0.859955673081153,0.859955673081153
alfred ndiaye,16,1.0,1.8640179783669677,0.8640179783669677
lucas tousart,7,0.0,0.8663360258276323,0.8663360258276323
winston reid,28,3.0,3.866872097340104,0.8668720973401027
etienne didot,10,0.0,0.8670794068450096,0.8670794068450096
luca toni,101,11.0,11.868983986482462,0.8689839864824717
gabriel torje,9,0.0,0.8701512433102021,0.8701512433102021
john tshibumbu lungeny,9,0.0,0.8716301644486781,0.8716301644486781
cristian zapata,18,1.0,1.8720846427009092,0.8720846427009092
thomas heurtaux,26,4.0,4.8783792608792504,0.8783792608792504
gaetan bong,5,0.0,0.8792752729771849,0.8792752729771849
andrea mantovani,6,0.0,0.8796825926771952,0.8796825926771952
roberto soriano,16,1.0,1.880647996719105,0.880647996719105
jonas martin,9,0.0,0.8808040897486572,0.8808040897486572
eliseu,9,0.0,0.8827271254141615,0.8827271254141615
jean makoun,8,1.0,1.8829019469828525,0.8829019469828527
jordan siebatcheu,7,0.0,0.8857778585494185,0.8857778585494185
johan martial,9,0.0,0.8865190232553128,0.8865190232553128
remy cabella,17,1.0,1.886665372959094,0.8866653729590941
josef martinez,17,1.0,1.8870687725127337,0.8870687725127337
wesley lautoa,17,1.0,1.8887719020200902,0.8887719020200902
lomban,26,2.0,2.888838955323939,0.8888389553239393
filip kostic,4,0.0,0.892689938912899,0.892689938912899
stefano lucchini,17,1.0,1.8932925308256894,0.8932925308256893
neal maupay,10,0.0,0.8933889762092477,0.8933889762092477
florentin pogba,6,0.0,0.8936046604990461,0.8936046604990461
florian lejeune,9,0.0,0.8946179602738327,0.8946179602738327
souleymane diawara,18,1.0,1.8963099011138822,0.8963099011138823
fabian lustenberger,10,0.0,0.8967024253041334,0.8967024253041334
andrea lisuzzo,4,0.0,0.8976727313356527,0.8976727313356527
christophe kerbrat,8,0.0,0.8980716889972402,0.8980716889972402
andre hahn,33,2.0,2.900842382607453,0.9008423826074531
fousseni diawara,14,2.0,2.902045848940516,0.9020458489405161
gabriel heinze,5,0.0,0.9034665292256197,0.9034665292256197
marc valiente,12,1.0,1.9055399347593154,0.9055399347593154
lucas leiva,4,0.0,0.9058675663739231,0.9058675663739231
joseba llorente,11,0.0,0.9133278205498832,0.9133278205498832
massimo coda,9,0.0,0.9157419367268037,0.9157419367268037
stefan mitrovic,6,0.0,0.9164393352543659,0.9164393352543659
lorenzo ariaudo,13,1.0,1.9190066403180672,0.9190066403180672
immanuel hohn,8,0.0,0.9190305724237166,0.9190305724237166
santiago vergini,10,0.0,0.9202779823427225,0.9202779823427225
arda turan,25,2.0,2.92061621102697,0.9206162110269693
carlos marchena,6,0.0,0.923190974902105,0.923190974902105
sergio garcia,29,2.0,2.9288774521856547,0.9288774521856532
vasco regini,7,0.0,0.9295014904132523,0.9295014904132523
damia,7,0.0,0.9310908399017147,0.9310908399017147
christian gentner,37,3.0,3.931246597123768,0.9312465971237667
bacary sagna,10,0.0,0.932678073706154,0.932678073706154
rafael marquez,7,0.0,0.9340205477332403,0.9340205477332403
cesare natali,23,2.0,2.934575089296322,0.9345750892963214
gervinho,7,0.0,0.9428862373716962,0.9428862373716962
javi martinez,44,5.0,5.944894468271384,0.9448944682713839
luca caldirola,9,0.0,0.9451305285414706,0.9451305285414706
jerome le moigne,9,0.0,0.9465202536265891,0.9465202536265891
celso borges,19,2.0,2.9485277565423544,0.9485277565423544
andrea lazzari,11,0.0,0.9493584125998422,0.9493584125998422
pablo,6,0.0,0.9496535965396842,0.9496535965396842
martin demichelis,43,5.0,5.95121478245224,0.9512147824522399
zdravko kuzmanovic,7,0.0,0.9537003222424949,0.9537003222424949
david rozehnal,9,0.0,0.9621879798314833,0.9621879798314833
tobias strobl,9,0.0,0.9653950327668344,0.9653950327668344
modibo diakite,7,0.0,0.9657291542034465,0.9657291542034465
georg niedermeier,42,4.0,4.966646905255078,0.966646905255077
juan forlin,6,0.0,0.9671606046715717,0.9671606046715717
