player,n_outside_box_shots,goals_scored,expected_goals,difference
goran pandev,51,1.0,1.353334219697255,0.35333421969725526
junior diaz,12,0.0,0.353474744337503,0.353474744337503
mathieu deplagne,12,0.0,0.35361599673756783,0.35361599673756783
david jones,15,0.0,0.3542783748069877,0.3542783748069877
mohammed fatau,11,0.0,0.355517582453564,0.355517582453564
karim guede,6,0.0,0.35601881462436735,0.35601881462436735
pedro,69,3.0,3.3562924016623303,0.35629240166232895
alessandro florenzi,85,3.0,3.3567819545348594,0.3567819545348559
giulio migliaccio,11,0.0,0.3568322317194338,0.3568322317194338
daniele mannini,11,0.0,0.35727731710104943,0.35727731710104943
william vainqueur,12,0.0,0.3574404548085926,0.3574404548085926
juan manuel falcon,11,0.0,0.3582952541309174,0.3582952541309174
adrian stoian,12,0.0,0.35841824964284064,0.35841824964284064
mario bermejo,12,0.0,0.3585438343166272,0.3585438343166272
antonio rudiger,14,0.0,0.35869763808225064,0.35869763808225064
marco van ginkel,10,0.0,0.35969881534318515,0.35969881534318515
shola ameobi,12,0.0,0.3602058494103554,0.3602058494103554
steven moreira,12,0.0,0.3602775772614446,0.3602775772614446
edson braafheid,14,0.0,0.3605794793180883,0.3605794793180883
gaston sangoy,16,0.0,0.36088012309930895,0.36088012309930895
dorian leveque,10,0.0,0.36090104594972117,0.36090104594972117
geoff cameron,12,0.0,0.36157436966547735,0.36157436966547735
edu oriol,12,0.0,0.3626210319052103,0.3626210319052103
julian weigl,11,0.0,0.36339512991953005,0.36339512991953005
gregory thil,8,0.0,0.363631960847352,0.363631960847352
sylvain armand,15,0.0,0.364202002638837,0.364202002638837
shane long,32,1.0,1.3647138377446253,0.36471383774462435
danny welbeck,12,0.0,0.36485189772652327,0.36485189772652327
gabriel paletta,9,0.0,0.36529746606985547,0.36529746606985547
lalaina nomenjanahary,13,0.0,0.3654123981189535,0.3654123981189535
john obi mikel,12,0.0,0.3661582309144808,0.3661582309144808
valerio verre,12,0.0,0.3664893355471413,0.3664893355471413
georges mandjeck,11,0.0,0.36653509178625004,0.36653509178625004
burgui,11,0.0,0.36653509178625004,0.36653509178625004
luca mazzitelli,9,0.0,0.36683046328619573,0.36683046328619573
ignazio abate,12,0.0,0.36747062852310586,0.36747062852310586
kim bokyung,13,0.0,0.36793153594441746,0.36793153594441746
stipe perica,12,0.0,0.3685016855582464,0.3685016855582464
inigo martinez,17,0.0,0.36894808112878685,0.36894808112878685
ayoze,12,0.0,0.3689585206021863,0.3689585206021863
max christiansen,12,0.0,0.36903919893823905,0.36903919893823905
santiago garcia,14,0.0,0.3690795240708137,0.3690795240708137
carl medjani,11,0.0,0.3695571241460508,0.3695571241460508
razvan rat,12,0.0,0.3698272255760615,0.3698272255760615
vaclav kadlec,7,0.0,0.3700934255396889,0.3700934255396889
alharbi el jadeyaoui,12,0.0,0.37229784984972714,0.37229784984972714
robbie brady,55,1.0,1.372585913945051,0.37258591394505086
mehdi zeffane,11,0.0,0.37268304260180607,0.37268304260180607
angelo ogbonna,13,0.0,0.3728771032377767,0.3728771032377767
mario,40,1.0,1.3737188467606225,0.37371884676062206
roberto hilbert,12,0.0,0.37374722883591455,0.37374722883591455
neven subotic,12,0.0,0.3740586403792613,0.3740586403792613
jose sosa,14,0.0,0.37412364843526147,0.37412364843526147
giulio donati,10,0.0,0.3742802841488834,0.3742802841488834
slawomir peszko,13,0.0,0.37505226473318465,0.37505226473318465
jean armel kana biyik,2,0.0,0.3755287458153529,0.3755287458153529
youssef adnane,12,0.0,0.37637618610659807,0.37637618610659807
modou sougou,12,0.0,0.3766513468724466,0.3766513468724466
charlie daniels,12,0.0,0.37666520699848255,0.37666520699848255
anthony le tallec,14,0.0,0.3770576488556583,0.3770576488556583
iker muniain,68,2.0,2.3776174536931176,0.3776174536931156
alvaro negredo,86,4.0,4.377673995945413,0.37767399594540924
filip djordjevic,15,0.0,0.3778590259301304,0.3778590259301304
fernando soriano,13,0.0,0.3781243969892951,0.3781243969892951
reynald lemaitre,12,0.0,0.37865572408145676,0.37865572408145676
simone perrotta,10,0.0,0.37889671155570526,0.37889671155570526
alexandru maxim,48,1.0,1.3793310965617596,0.37933109656175923
lucas ocampos,39,1.0,1.3794790915142037,0.3794790915142031
pawel wszolek,6,0.0,0.3798394062437471,0.3798394062437471
edgar prib,44,1.0,1.3811317008695911,0.381131700869591
aymeric laporte,19,0.0,0.38121606826136967,0.38121606826136967
larsen toure,12,0.0,0.3818189281177303,0.3818189281177303
pedro lopez,11,0.0,0.3820031741147989,0.3820031741147989
ross barkley,150,4.0,4.38219626547671,0.3821962654767059
billy jones,13,0.0,0.3837986418949992,0.3837986418949992
helder barbosa,9,0.0,0.38412873587323637,0.38412873587323637
adrien hunou,13,0.0,0.38436045680151426,0.38436045680151426
maynor figueroa,14,0.0,0.3846310660360227,0.3846310660360227
iver fossum,6,0.0,0.38549870066326675,0.38549870066326675
ben watson,13,0.0,0.3860116864488032,0.3860116864488032
niklas stark,13,0.0,0.3866227684965172,0.3866227684965172
thomas toure,38,1.0,1.3868697278175408,0.3868697278175409
paolo sammarco,13,0.0,0.38692648558281756,0.38692648558281756
mubarak wakaso,14,0.0,0.38697452067978827,0.38697452067978827
patric,8,0.0,0.3870628152847586,0.3870628152847586
tommaso rocchi,7,0.0,0.3880441700376318,0.3880441700376318
ki sungyueng,46,1.0,1.388066188065149,0.3880661880651486
ioannis fetfatzidis,15,0.0,0.3882063498728862,0.3882063498728862
juanmi,12,0.0,0.3885796554557007,0.3885796554557007
alan hutton,11,0.0,0.3888218024095496,0.3888218024095496
wilfried zaha,12,0.0,0.38928363323655346,0.38928363323655346
agra,8,0.0,0.3893500410724585,0.3893500410724585
marco rossi,12,0.0,0.38953643273975114,0.38953643273975114
julien sable,11,0.0,0.389610835126929,0.389610835126929
sotirios ninis,13,0.0,0.3897256263182614,0.3897256263182614
alexander merkel,11,0.0,0.3902885399388876,0.3902885399388876
nico schulz,13,0.0,0.3905827402673736,0.3905827402673736
sammir,12,0.0,0.3908194486834234,0.3908194486834234
diego fabbrini,12,0.0,0.39108969865426496,0.39108969865426496
stefan lex,12,0.0,0.39117940705991294,0.39117940705991294
romain pitau,12,0.0,0.391416941814024,0.391416941814024
mikel arteta,12,0.0,0.39173758554882177,0.39173758554882177
kevin anin,13,0.0,0.3920097543404669,0.3920097543404669
marcello gazzola,11,0.0,0.3922518636395202,0.3922518636395202
jonathan brison,14,0.0,0.39249508744223954,0.39249508744223954
alfred ndiaye,11,0.0,0.39297132247102673,0.39297132247102673
bojan jokic,16,0.0,0.3931559822668831,0.3931559822668831
carlos martinez,11,0.0,0.3933032411212429,0.3933032411212429
francesco della rocca,14,0.0,0.3933416408198131,0.3933416408198131
cedrick makiadi,11,0.0,0.3934075193703771,0.3934075193703771
sebastian freis,7,0.0,0.393779024398724,0.393779024398724
pedro mendes,12,0.0,0.3950492256954707,0.3950492256954707
francesco bolzoni,14,0.0,0.3950896624497925,0.3950896624497925
anton putsila,13,0.0,0.39523861141443156,0.39523861141443156
giuseppe sculli,12,0.0,0.3960977469293548,0.3960977469293548
virgil van dijk,14,0.0,0.3961586671006335,0.3961586671006335
florian dick,13,0.0,0.3971466100201168,0.3971466100201168
thiago ribeiro,52,2.0,2.397469453296765,0.39746945329676275
boris vukcevic,13,0.0,0.3986843307156777,0.3986843307156777
rui fonte,8,0.0,0.39877917760804804,0.39877917760804804
riyad mahrez,93,2.0,2.3989210746509713,0.3989210746509704
naim sliti,12,0.0,0.39915688333413135,0.39915688333413135
tono,13,0.0,0.39993010914636185,0.39993010914636185
federico peluso,15,0.0,0.40045241574749557,0.40045241574749557
javi lara,17,0.0,0.40097801293194574,0.40097801293194574
adrian ricchiuti,13,0.0,0.4011406440733273,0.4011406440733273
jonathan cristaldo,13,0.0,0.4022678604951743,0.4022678604951743
ferreira reginaldo,13,0.0,0.4024697685474395,0.4024697685474395
daniel carrico,11,0.0,0.40265659644979185,0.40265659644979185
carlos pena,12,0.0,0.40266894013077925,0.40266894013077925
tomas pina,47,1.0,1.4029260588401182,0.4029260588401177
remo freuler,11,0.0,0.4037369074799603,0.4037369074799603
portillo,12,0.0,0.4037451854741562,0.4037451854741562
julien feret,106,3.0,3.403820935245279,0.40382093524527296
aissa mandi,13,0.0,0.40391687814201194,0.40391687814201194
papiss demba cisse,30,1.0,1.4040789385085897,0.4040789385085892
piti,182,5.0,5.404747254428475,0.4047472544284644
eren derdiyok,19,0.0,0.4048406531115958,0.4048406531115958
guillaume hoarau,8,0.0,0.40511267146368185,0.40511267146368185
jonathan mensah,11,0.0,0.40524190279077776,0.40524190279077776
lucas silva,13,0.0,0.40535934143127694,0.40535934143127694
jerome leroy,8,0.0,0.4056070159166669,0.4056070159166669
norman theuerkauf,17,0.0,0.40710798491246614,0.40710798491246614
paul dummett,17,0.0,0.4080151436208072,0.4080151436208072
jose canas,12,0.0,0.40821584452319204,0.40821584452319204
sergio escudero,70,2.0,2.408547179706894,0.4085471797068937
valdet rama,9,0.0,0.4087599486999323,0.4087599486999323
darko lazovic,15,0.0,0.41036952924724024,0.41036952924724024
david bellion,14,0.0,0.41066822650479184,0.41066822650479184
maxime lestienne,13,0.0,0.41073291968232684,0.41073291968232684
florian marange,15,0.0,0.4111801841247148,0.4111801841247148
djakaridja kone,14,0.0,0.41142762968277047,0.41142762968277047
mohamed sissoko,15,0.0,0.41160388739558623,0.41160388739558623
felipe melo,13,0.0,0.41176064498363346,0.41176064498363346
gustavo campanharo,6,0.0,0.41229904590769745,0.41229904590769745
giuseppe colucci,14,0.0,0.41235687768387574,0.41235687768387574
vincent manceau,13,0.0,0.4126784998188064,0.4126784998188064
alberto grassi,12,0.0,0.41290314500847025,0.41290314500847025
maurizio domizzi,13,0.0,0.41310977647999914,0.41310977647999914
fabian rinaudo,13,0.0,0.41379000408565125,0.41379000408565125
andrew surman,15,0.0,0.4139488151187564,0.4139488151187564
andrea ranocchia,13,0.0,0.41459776743648546,0.41459776743648546
sead kolasinac,14,0.0,0.41619304982289684,0.41619304982289684
gianpaolo bellini,13,0.0,0.41668643116027576,0.41668643116027576
jules iloki,12,0.0,0.41690744792517676,0.41690744792517676
alexander baumjohann,8,0.0,0.4169548298683945,0.4169548298683945
robert koren,13,0.0,0.41712797203118906,0.41712797203118906
florin andone,13,0.0,0.4186879608764025,0.4186879608764025
ervin zukanovic,15,0.0,0.41877227813773943,0.41877227813773943
javier matilla,14,0.0,0.41884861338462587,0.41884861338462587
yannick,14,0.0,0.418907940006186,0.418907940006186
umut bulut,8,0.0,0.4198897504369442,0.4198897504369442
kike sola,9,0.0,0.4199381521870126,0.4199381521870126
andre castro,14,0.0,0.420161010993251,0.420161010993251
pablo zabaleta,14,0.0,0.42031104138670006,0.42031104138670006
zaldua,13,0.0,0.4203953695692935,0.4203953695692935
tobias strobl,12,0.0,0.4207335343436395,0.4207335343436395
albert bunjaku,9,0.0,0.42131530288211777,0.42131530288211777
matias cabrera,8,0.0,0.42132892566378777,0.42132892566378777
modou barrow,14,0.0,0.42189145051763044,0.42189145051763044
sebastian kerk,10,0.0,0.4225503629392986,0.4225503629392986
jaime gavilan,15,0.0,0.4227661656330938,0.4227661656330938
marcel heller,12,0.0,0.4230926116042685,0.4230926116042685
manu trigueros,80,2.0,2.423110280107338,0.4231102801073372
casadesus,14,0.0,0.42349180125518937,0.42349180125518937
ben davies,14,0.0,0.42582259896203967,0.42582259896203967
tobias kempe,16,0.0,0.4259372134888003,0.4259372134888003
pablo andres gonzalez,10,0.0,0.42635402891022456,0.42635402891022456
fatih atik,15,0.0,0.4271470462062696,0.4271470462062696
jan vertonghen,17,0.0,0.42817793768709456,0.42817793768709456
zakarya bergdich,10,0.0,0.4290690002737021,0.4290690002737021
kevin constant,10,0.0,0.43065270328166705,0.43065270328166705
benoit cheyrou,86,2.0,2.4310387407157084,0.4310387407157074
roberto lago,15,0.0,0.43108784891019986,0.43108784891019986
felipe caicedo,15,0.0,0.4313010572351859,0.4313010572351859
yeltsin tejeda,14,0.0,0.43155886178111724,0.43155886178111724
junior caicara,9,0.0,0.43183832830787316,0.43183832830787316
anthony reveillere,14,0.0,0.4325539874880362,0.4325539874880362
cedric soares,13,0.0,0.43327247137830066,0.43327247137830066
rodrigues,14,0.0,0.4334753007133928,0.4334753007133928
bernd nehrig,11,0.0,0.4335469850567294,0.4335469850567294
borja viguera,14,0.0,0.43401564277878907,0.43401564277878907
aymen abdennour,15,0.0,0.4343803908133941,0.4343803908133941
ben sahar,8,0.0,0.43440598728476315,0.43440598728476315
daniel schwaab,13,0.0,0.43445874956399066,0.43445874956399066
thievy,15,0.0,0.4347945348274887,0.4347945348274887
andrea mazzarani,14,0.0,0.43490196270995,0.43490196270995
niklas hult,14,0.0,0.43601001991004573,0.43601001991004573
alexis blin,14,0.0,0.43618656860102695,0.43618656860102695
ze castro,11,0.0,0.43623064361159464,0.43623064361159464
jordan adeoti,15,0.0,0.436940064879848,0.436940064879848
marcelo larrondo,8,0.0,0.4373832865562221,0.4373832865562221
mensur mujdza,9,0.0,0.4376090810581058,0.4376090810581058
cani,38,1.0,1.4377251030519715,0.4377251030519711
simon zoller,9,0.0,0.43789151078243704,0.43789151078243704
rafael,14,0.0,0.4386602345356729,0.4386602345356729
ante rebic,10,0.0,0.4410979765911926,0.4410979765911926
jan kirchhoff,16,0.0,0.4418274152289776,0.4418274152289776
migjen basha,14,0.0,0.44257637111380327,0.44257637111380327
ruben botta,11,0.0,0.44357075105445215,0.44357075105445215
pablo barrera,1,0.0,0.4435755051399316,0.4435755051399316
isaac thelin,13,0.0,0.4439450084947668,0.4439450084947668
jordan loties,14,0.0,0.44503315211147504,0.44503315211147504
lillo,13,0.0,0.44563330666755063,0.44563330666755063
jan moravek,16,0.0,0.4459950318027722,0.4459950318027722
gabriel,16,0.0,0.44653868695037857,0.44653868695037857
lucas deaux,15,0.0,0.4471212305337424,0.4471212305337424
danny rose,47,1.0,1.4475785494542974,0.44757854945429765
ravel morrison,12,0.0,0.4477811663290615,0.4477811663290615
charly musonda,14,0.0,0.44880361045015377,0.44880361045015377
haris medunjanin,17,0.0,0.44928799179976353,0.44928799179976353
darwin machis,9,0.0,0.4494180382259119,0.4494180382259119
stefano celozzi,8,0.0,0.44965386687597314,0.44965386687597314
simon kjaer,20,0.0,0.4502410335821486,0.4502410335821486
fabrizio cacciatore,13,0.0,0.4522353107917715,0.4522353107917715
gregory van der wiel,14,0.0,0.4532742694991896,0.4532742694991896
alvaro vazquez,17,0.0,0.45355095676159174,0.45355095676159174
sergei krivets,14,0.0,0.4537878247179723,0.4537878247179723
nicola pozzi,9,0.0,0.4540302705901806,0.4540302705901806
marcos rojo,16,0.0,0.45404972283942785,0.45404972283942785
mario santana,47,1.0,1.4544373374337716,0.454437337433771
dariusz dudka,24,0.0,0.4547256072199774,0.4547256072199774
junior hoilett,14,0.0,0.4568972502131106,0.4568972502131106
gonzalo rodriguez,11,0.0,0.4571417139951895,0.4571417139951895
emre colak,17,0.0,0.4574974441926219,0.4574974441926219
alfredo morales,15,0.0,0.45752371156100957,0.45752371156100957
jordy clasie,15,0.0,0.45829999967596236,0.45829999967596236
karim ait fana,9,0.0,0.45873870435479214,0.45873870435479214
steven fletcher,12,0.0,0.45880838076964486,0.45880838076964486
fredy hinestroza,7,0.0,0.4590009488113291,0.4590009488113291
oliver sorg,41,1.0,1.4596389558006788,0.45963895580067876
constant djakpa,20,0.0,0.46104699745800254,0.46104699745800254
simone vergassola,14,0.0,0.4611942586497415,0.4611942586497415
pedro obiang,46,1.0,1.4617561661338994,0.46175616613389875
olcay sahan,16,0.0,0.4618829178542579,0.4618829178542579
michael essien,14,0.0,0.46226241972985777,0.46226241972985777
frederic guilbert,11,0.0,0.46228653284119103,0.46228653284119103
juan valera,10,0.0,0.4629836310304446,0.4629836310304446
mehdi lacen,49,1.0,1.4631769401508676,0.46317694015086763
andrea barzagli,15,0.0,0.46422913765579266,0.46422913765579266
renaud cohade,114,3.0,3.4642875049391257,0.46428750493912085
mikel balenziaga,15,0.0,0.464438280947704,0.464438280947704
aleksandar trajkovski,19,0.0,0.46621062957900383,0.46621062957900383
francesco acerbi,18,0.0,0.46678056345290075,0.46678056345290075
leo dubois,13,0.0,0.46682411822859765,0.46682411822859765
angel di maria,205,6.0,6.467634380917529,0.46763438091750226
fernando gago,45,1.0,1.4676924542959315,0.46769245429593104
angel rangel,14,0.0,0.467780156531275,0.467780156531275
joao mario,13,0.0,0.469455990614007,0.469455990614007
anthony martial,35,1.0,1.4696019836632932,0.4696019836632922
canas,15,0.0,0.4699637099866593,0.4699637099866593
enzo perez,16,0.0,0.4700269439088583,0.4700269439088583
mark van bommel,13,0.0,0.4705877720808142,0.4705877720808142
johan audel,18,0.0,0.4713971835196066,0.4713971835196066
emanuel herrera,16,0.0,0.4726293795114716,0.4726293795114716
archimede morleo,45,1.0,1.4739230369668952,0.4739230369668954
charlie austin,61,2.0,2.474372928833688,0.4743729288336862
abdul rahman baba,7,0.0,0.47473954462402534,0.47473954462402534
matthew jarvis,4,0.0,0.47564455585616977,0.47564455585616977
craig dawson,14,0.0,0.47630196142234454,0.47630196142234454
marco motta,15,0.0,0.47649959382160517,0.47649959382160517
nill de pauw,17,0.0,0.47788316628237715,0.47788316628237715
walter gargano,43,1.0,1.4781026290061376,0.47810262900613726
kevin lasagna,12,0.0,0.4782570233237529,0.4782570233237529
marcel sabitzer,11,0.0,0.47896801653010396,0.47896801653010396
neil taylor,17,0.0,0.47901688995914243,0.47901688995914243
gokhan tore,16,0.0,0.47903775287776795,0.47903775287776795
gaston brugman,15,0.0,0.47949529208559,0.47949529208559
kevin vogt,33,1.0,1.479546033882264,0.47954603388226374
ismael bangoura,9,0.0,0.47956449760400544,0.47956449760400544
kevin nolan,16,0.0,0.48127270863475824,0.48127270863475824
matteo rubin,18,0.0,0.4825311392559942,0.4825311392559942
ilan araujo,10,0.0,0.4832125842781052,0.4832125842781052
dimitri payet,298,8.0,8.484708147159326,0.4847081471593462
nelson valdez,4,0.0,0.4862336432738174,0.4862336432738174
gabriele perico,16,0.0,0.48670602524893414,0.48670602524893414
marvin bakalorz,15,0.0,0.48736462042837736,0.48736462042837736
michele pazienza,17,0.0,0.48867274317486903,0.48867274317486903
yann bodiger,16,0.0,0.4889309760076993,0.4889309760076993
javier mascherano,9,0.0,0.4894265500311552,0.4894265500311552
mickael tacalfred,14,0.0,0.49034108611505345,0.49034108611505345
jonathan ayite,16,0.0,0.49086146379868095,0.49086146379868095
gianluca musacci,15,0.0,0.49144473341778233,0.49144473341778233
elseid hysaj,16,0.0,0.49163903474746173,0.49163903474746173
hajime hosogai,15,0.0,0.4920147124590789,0.4920147124590789
martin olsson,16,0.0,0.4925006691050384,0.4925006691050384
oliver kragl,20,0.0,0.4925851787179872,0.4925851787179872
erik jendrisek,12,0.0,0.49374142116801595,0.49374142116801595
brice dja djedje,50,1.0,1.4942790223967826,0.49427902239678173
jeanbaptiste pierazzi,16,0.0,0.4946489171261899,0.4946489171261899
gregory bourillon,17,0.0,0.4949493434876778,0.4949493434876778
david sauget,15,0.0,0.4949507392213969,0.4949507392213969
christian clemens,43,1.0,1.4955940904168519,0.49559409041685104
timothee kolodziejczak,17,0.0,0.49576883763744767,0.49576883763744767
ledian memushaj,16,0.0,0.49647046359455516,0.49647046359455516
matthew james,17,0.0,0.49691837516453286,0.49691837516453286
daniel halfar,17,0.0,0.497491566768611,0.497491566768611
sebastian prodl,11,0.0,0.4988209113373189,0.4988209113373189
alex menendez,10,0.0,0.4990823320237974,0.4990823320237974
tunay torun,11,0.0,0.5005220147799015,0.5005220147799015
diego falcinelli,18,0.0,0.5012937928440632,0.5012937928440632
didier drogba,13,0.0,0.5022105090348536,0.5022105090348536
peter whittingham,21,0.0,0.502272004790287,0.502272004790287
rene krhin,16,0.0,0.505475409999635,0.505475409999635
guirane ndaw,19,0.0,0.5063906389501165,0.5063906389501165
florian niederlechner,11,0.0,0.5072736474909723,0.5072736474909723
mohamed elneny,16,0.0,0.5073309251563674,0.5073309251563674
marco russ,17,0.0,0.5084080286134433,0.5084080286134433
michal kadlec,21,0.0,0.5089227172557805,0.5089227172557805
pablo piatti,48,1.0,1.5091429620259666,0.5091429620259666
baba,15,0.0,0.5099370283198035,0.5099370283198035
ireneusz jelen,3,0.0,0.5101205193956148,0.5101205193956148
thorben marx,17,0.0,0.5102140940311547,0.5102140940311547
ken ilso,21,0.0,0.5109864846921457,0.5109864846921457
niki zimling,16,0.0,0.5125115022529849,0.5125115022529849
alvaro vadillo,16,0.0,0.5142800573763389,0.5142800573763389
manuel lanzini,49,1.0,1.514296935162399,0.5142969351623979
charlison benschop,16,0.0,0.5154463458551508,0.5154463458551508
birkir bjarnason,16,0.0,0.5167448242067497,0.5167448242067497
romulo togni,18,0.0,0.5169967070454257,0.5169967070454257
erik pieters,16,0.0,0.5171082357984186,0.5171082357984186
maicon,39,1.0,1.5171104635269685,0.5171104635269679
eloge enza yamissi,19,0.0,0.5176088103646225,0.5176088103646225
william remy,14,0.0,0.5184163740246618,0.5184163740246618
amine harit,16,0.0,0.5185054822599273,0.5185054822599273
bocundji ca,17,0.0,0.5198653301768081,0.5198653301768081
jerome rothen,16,0.0,0.5205024064684814,0.5205024064684814
ludovic blas,18,0.0,0.5205728320053459,0.5205728320053459
ryad boudebouz,195,5.0,5.521841352176741,0.5218413521767308
omar mascarell,17,0.0,0.521900889797321,0.521900889797321
jordi alba,11,0.0,0.5225810876698309,0.5225810876698309
marouane fellaini,16,0.0,0.5228474918117103,0.5228474918117103
alexandre pato,16,0.0,0.5232674667991368,0.5232674667991368
andre gomes,44,1.0,1.5241858007750941,0.524185800775094
remi gomis,18,0.0,0.5248757798700966,0.5248757798700966
issam jemaa,9,0.0,0.5250652911092598,0.5250652911092598
anis benhatira,18,1.0,1.5260090482182647,0.5260090482182644
shinji kagawa,42,1.0,1.5263078533661196,0.5263078533661196
axel bellinghausen,21,0.0,0.5266464140874627,0.5266464140874627
leonardo ponzio,19,0.0,0.5267357675772532,0.5267357675772532
matthias ginter,16,0.0,0.5270707756399016,0.5270707756399016
christian bruls,21,0.0,0.5280740614363698,0.5280740614363698
oier,18,0.0,0.5283629117848978,0.5283629117848978
gaetan courtet,17,0.0,0.5289859479010756,0.5289859479010756
antonio sanabria,18,0.0,0.5290367803265184,0.5290367803265184
christian stuani,17,0.0,0.5294616301489122,0.5294616301489122
marco parolo,169,5.0,5.529475827601559,0.5294758276015673
ruben micael,17,0.0,0.5297429707223967,0.5297429707223967
felipe seymour,17,0.0,0.5325207665536886,0.5325207665536886
miguel veloso,54,1.0,1.5364754263332723,0.5364754263332719
casimir ninga,17,0.0,0.5370950870187673,0.5370950870187673
sergio ramos,20,0.0,0.5373031324939637,0.5373031324939637
marcelo estigarribia,47,1.0,1.5373407101029644,0.5373407101029645
stefano morrone,12,0.0,0.5381208636259489,0.5381208636259489
matt ritchie,50,1.0,1.5403160402436322,0.5403160402436323
boukary drame,51,1.0,1.5411255906455787,0.5411255906455786
paul aloo efoulou,12,0.0,0.5417992256058788,0.5417992256058788
gianelli imbula,18,0.0,0.5425518537137379,0.5425518537137379
dejan lovren,17,0.0,0.544730182294112,0.544730182294112
danilo dambrosio,17,0.0,0.5447717616599971,0.5447717616599971
ryan bertrand,21,0.0,0.544986767858279,0.544986767858279
simone pesce,18,0.0,0.5455427542585232,0.5455427542585232
heiko westermann,19,0.0,0.545724972942093,0.545724972942093
adamo coulibaly,13,0.0,0.5459401706512157,0.5459401706512157
julio baptista,16,0.0,0.5461684592299151,0.5461684592299151
casemiro,17,0.0,0.5476877959478518,0.5476877959478518
ricky van wolfswinkel,12,0.0,0.5476987943827367,0.5476987943827367
mattia cassani,15,0.0,0.547963205548563,0.547963205548563
maicosuel,17,0.0,0.5480682615569706,0.5480682615569706
jerome le moigne,17,0.0,0.5495686602113803,0.5495686602113803
tito,17,0.0,0.5503324276799418,0.5503324276799418
lamine kone,13,0.0,0.5523618023773348,0.5523618023773348
massimo maccarone,54,1.0,1.5529708861060376,0.5529708861060366
darren fletcher,18,0.0,0.5535228175157177,0.5535228175157177
jonas hector,18,0.0,0.5537340476014223,0.5537340476014223
floro flores,21,0.0,0.5541925191316143,0.5541925191316143
charles nzogbia,17,0.0,0.556268981568652,0.556268981568652
nikica jelavic,25,0.0,0.5567030635751641,0.5567030635751641
peniel kokou mlapa,12,0.0,0.5583654220782017,0.5583654220782017
eder,181,5.0,5.55895211313205,0.558952113132056
baptiste santamaria,16,0.0,0.560473726897332,0.560473726897332
lorenzo de silvestri,18,0.0,0.5606677875333026,0.5606677875333026
luisinho,13,0.0,0.560783187718097,0.560783187718097
lucas leiva,18,0.0,0.5611561502316343,0.5611561502316343
craig noone,20,0.0,0.5615082070545915,0.5615082070545915
oscar hiljemark,19,0.0,0.561599236385437,0.561599236385437
fraizer campbell,18,0.0,0.561951920295351,0.561951920295351
levan mchedlidze,21,0.0,0.5628383057074046,0.5628383057074046
federico dionisi,44,1.0,1.564432986923055,0.5644329869230545
vasco regini,17,0.0,0.5651763903517799,0.5651763903517799
claudio marchisio,176,5.0,5.565498789567125,0.5654987895671236
lolo,23,0.0,0.5658412447914787,0.5658412447914787
alvaro medran,19,0.0,0.5665274468370407,0.5665274468370407
pablo hernandez,52,1.0,1.5677696793834186,0.5677696793834187
mato jajalo,49,1.0,1.5704760215881204,0.5704760215881199
romain danze,18,0.0,0.570545149150112,0.570545149150112
nicola murru,19,0.0,0.5722533462252279,0.5722533462252279
roger,21,0.0,0.5727312389045199,0.5727312389045199
tobias weis,13,0.0,0.5733309132100569,0.5733309132100569
massimo coda,19,0.0,0.5744843538203112,0.5744843538203112
mathieu bodmer,19,0.0,0.5748131620654521,0.5748131620654521
mane,23,0.0,0.5752058523882513,0.5752058523882513
jose casado,21,0.0,0.5767921535361923,0.5767921535361923
mladen petric,26,0.0,0.5768976629663792,0.5768976629663792
emmanuel adebayor,17,0.0,0.576901946617859,0.576901946617859
levin oztunali,19,0.0,0.5771298871796339,0.5771298871796339
konstantinos fortounis,17,0.0,0.5773506605881399,0.5773506605881399
stefano sturaro,20,0.0,0.5774854281240219,0.5774854281240219
agim ibraimi,24,0.0,0.5780111378590208,0.5780111378590208
diafra sakho,13,0.0,0.5796994395536301,0.5796994395536301
felix klaus,39,1.0,1.58033898197418,0.5803389819741789
bengalifode koita,19,0.0,0.5804208790274983,0.5804208790274983
juanpi,44,1.0,1.580658326407717,0.5806583264077168
harry arter,54,1.0,1.5814951630221268,0.5814951630221261
gianluca caprari,51,1.0,1.581567969297282,0.5815679692972814
aiden mcgeady,19,0.0,0.5818478827224113,0.5818478827224113
ivan lopez,17,0.0,0.5832533319898942,0.5832533319898942
adryan,20,0.0,0.5841254849550367,0.5841254849550367
adrien thomasson,47,1.0,1.5844031448615137,0.5844031448615131
adam pinter,14,0.0,0.5847251697304029,0.5847251697304029
dani ceballos,17,0.0,0.5862814047524119,0.5862814047524119
ahmed kashi,20,0.0,0.5867276633146855,0.5867276633146855
quini,18,0.0,0.5882189588753202,0.5882189588753202
lucas biglia,60,1.0,1.5884593341078475,0.5884593341078469
sebastian dubarbier,23,0.0,0.5886249995219294,0.5886249995219294
jamie vardy,34,1.0,1.5886585613159434,0.5886585613159427
juan jesus,19,0.0,0.5891439844525068,0.5891439844525068
giacomo bonaventura,199,6.0,6.590207454860788,0.5902074548607963
raphael holzhauser,24,0.0,0.5912576796938573,0.5912576796938573
rod fanni,18,0.0,0.5919908964451475,0.5919908964451475
massimo ambrosini,20,0.0,0.5919949875281802,0.5919949875281802
romaric,61,1.0,1.5927390513256112,0.5927390513256109
majeed waris,32,1.0,1.5928696891882284,0.5928696891882279
