player,n_shots,goals_scored,expected_goals,difference,xG_per_shot_ratio
simone lo faso,2,0.0,0.2279997071010735,0.2279997071010735,0.11399985355053675
freddy guarin,7,0.0,0.22881735645497406,0.22881735645497406,0.03268819377928201
ezekiel fryers,2,0.0,0.2292926903367289,0.2292926903367289,0.11464634516836444
oumar niasse,3,0.0,0.22950706833759818,0.22950706833759818,0.07650235611253273
wilfred ndidi,3,0.0,0.2307981373985479,0.2307981373985479,0.07693271246618263
ziri hammar,8,0.0,0.2314423520575284,0.2314423520575284,0.02893029400719105
rodrigo ely,3,1.0,1.2319145133990663,0.23191451339906638,0.4106381711330221
dwight tiendalli,3,0.0,0.2326318127774368,0.2326318127774368,0.07754393759247893
gonzalo jara,3,0.0,0.23267513605610868,0.23267513605610868,0.07755837868536956
assane demoya gnoukouri,3,0.0,0.23289871177064042,0.23289871177064042,0.07763290392354681
juan pablo pino,4,0.0,0.23311847766761906,0.23311847766761906,0.058279619416904765
emanuel mammana,5,0.0,0.23442021624926856,0.23442021624926856,0.046884043249853714
nikola djurdjic,34,6.0,6.234528438673656,0.2345284386736535,0.18336848349040163
yaya banana,4,0.0,0.23477567583134118,0.23477567583134118,0.058693918957835295
bruno zuculini,3,0.0,0.2351062135114783,0.2351062135114783,0.07836873783715943
nenad krsticic,33,3.0,3.2355538124086523,0.23555381240865197,0.09804708522450462
park jooho,4,0.0,0.23572025103182692,0.23572025103182692,0.05893006275795673
bengali fode koita,2,0.0,0.2357260732756673,0.2357260732756673,0.11786303663783365
planas,3,0.0,0.23599522836417763,0.23599522836417763,0.07866507612139255
daniel pavlovic,13,0.0,0.23632270944559366,0.23632270944559366,0.018178669957353358
xisco,3,1.0,1.2370038796259692,0.23700387962596925,0.41233462654198977
marcel de jong,32,1.0,1.2373481509851851,0.23734815098518525,0.038667129718287035
joao vitor,6,1.0,1.2374958216440337,0.23749582164403374,0.20624930360733895
gauthier hein,5,0.0,0.23777121923720546,0.23777121923720546,0.04755424384744109
leo,59,7.0,7.238010809288469,0.23801080928846846,0.12267814930997406
adrien trebel,4,0.0,0.2380367725510647,0.2380367725510647,0.059509193137766175
joel obi,27,1.0,1.2383031498913253,0.2383031498913256,0.04586307962560464
toni,10,0.0,0.23955487492483915,0.23955487492483915,0.023955487492483916
paddy mcnair,2,1.0,1.2397639819619612,0.2397639819619612,0.6198819909809806
charles diers,7,1.0,1.2398217497708242,0.2398217497708242,0.17711739282440345
diogo figueiras,43,3.0,3.2404577662208243,0.24045776622082365,0.07535948293536801
gino peruzzi,9,1.0,1.2408928455159671,0.24089284551596707,0.13787698283510746
diego benito,3,0.0,0.2409174064160366,0.2409174064160366,0.08030580213867887
luciano zauri,3,0.0,0.2409174064160366,0.2409174064160366,0.08030580213867887
bryan ruiz,4,0.0,0.2409668144677079,0.2409668144677079,0.060241703616926975
giuseppe sculli,51,6.0,6.242491715356466,0.24249171535646516,0.12240179834032286
adam clayton,6,0.0,0.24274822451994402,0.24274822451994402,0.04045803741999067
danny blum,4,0.0,0.24352748201985314,0.24352748201985314,0.060881870504963284
ivan paurevic,1,0.0,0.2436306755289608,0.2436306755289608,0.2436306755289608
brad smith,3,0.0,0.24442472015110664,0.24442472015110664,0.08147490671703554
hugo fraile,2,0.0,0.24487869027923842,0.24487869027923842,0.12243934513961921
jorge pulido,2,0.0,0.24487869027923842,0.24487869027923842,0.12243934513961921
manuel gulde,2,0.0,0.24487869027923842,0.24487869027923842,0.12243934513961921
nahuel valentini,2,0.0,0.24487869027923842,0.24487869027923842,0.12243934513961921
salvatore aronica,6,0.0,0.2449760463811233,0.2449760463811233,0.04082934106352055
matt targett,5,0.0,0.24508929820598171,0.24508929820598171,0.04901785964119634
leon britton,8,0.0,0.24581587233140076,0.24581587233140076,0.030726984041425095
cezary wilk,6,0.0,0.2463215823884107,0.2463215823884107,0.04105359706473512
uche,5,0.0,0.24638422356449358,0.24638422356449358,0.04927684471289871
victor hugo montano,108,12.0,12.246808258070207,0.2468082580702018,0.11339637275990933
maxime le marchand,6,1.0,1.2477842598501385,0.24778425985013863,0.2079640433083564
ross wallace,9,1.0,1.2482286451841256,0.24822864518412582,0.13869207168712505
iturraspe,6,0.0,0.24863229783666996,0.24863229783666996,0.04143871630611166
jonathan williams,2,0.0,0.24892703293185495,0.24892703293185495,0.12446351646592747
connor randall,2,0.0,0.24941380630081922,0.24941380630081922,0.12470690315040961
martin petrov,4,0.0,0.24958574048453833,0.24958574048453833,0.06239643512113458
ante rebic,28,2.0,2.250222455512296,0.25022245551229555,0.0803650876968677
christopher nkunku,5,0.0,0.25023944967570333,0.25023944967570333,0.050047889935140664
alessandro carrozza,4,0.0,0.25054960405101045,0.25054960405101045,0.06263740101275261
carles planas,3,0.0,0.2507254475818285,0.2507254475818285,0.08357514919394284
larrys mabiala,4,0.0,0.25174293807229087,0.25174293807229087,0.06293573451807272
isaac donkor,1,0.0,0.25214201795868285,0.25214201795868285,0.25214201795868285
axel bellinghausen,44,4.0,4.252241568617191,0.2522415686171915,0.0966418538322089
philipp ochs,6,0.0,0.2525175460785273,0.2525175460785273,0.042086257679754546
samba diakite,8,0.0,0.2526973356535908,0.2526973356535908,0.03158716695669885
giammario piscitella,1,0.0,0.25272815884213323,0.25272815884213323,0.25272815884213323
ivan martic,1,0.0,0.25272815884213323,0.25272815884213323,0.25272815884213323
ondrej petrak,1,0.0,0.25272815884213323,0.25272815884213323,0.25272815884213323
patrick mccarthy,1,0.0,0.25272815884213323,0.25272815884213323,0.25272815884213323
pablo ceppelini,3,0.0,0.2534527461528274,0.2534527461528274,0.08448424871760914
leandro paredes,73,4.0,4.254372040622466,0.2543720406224661,0.05827906904962283
florent hadergjonaj,3,0.0,0.2552588115705389,0.2552588115705389,0.08508627052351297
carlos bellvis,3,0.0,0.25579704949518667,0.25579704949518667,0.08526568316506222
davide moscardelli,80,6.0,6.256268670087936,0.2562686700879266,0.0782033583760992
peniel kokou mlapa,40,4.0,4.2566593355752635,0.2566593355752632,0.10641648338938159
ludovic giuly,13,1.0,1.2571747533654567,0.2571747533654564,0.09670575025888128
gonzalo castellani,5,0.0,0.25789469338946003,0.25789469338946003,0.051578938677892004
ravel morrison,17,2.0,2.2588426191953093,0.2588426191953086,0.1328730952467829
bastos,3,0.0,0.25889617506021234,0.25889617506021234,0.08629872502007079
roman zozulia,3,0.0,0.25889617506021234,0.25889617506021234,0.08629872502007079
benedikt saller,10,1.0,1.2590297602066534,0.25902976020665347,0.12590297602066533
alexander buttner,4,0.0,0.25928355010955917,0.25928355010955917,0.06482088752738979
thorben marx,22,2.0,2.260080217697704,0.26008021769770306,0.10273091898625929
manuel coppola,6,0.0,0.2603880452576671,0.2603880452576671,0.04339800754294452
ruben bentancourt,3,0.0,0.2606026881040892,0.2606026881040892,0.08686756270136307
stefan ilsanker,5,0.0,0.26068033543685387,0.26068033543685387,0.05213606708737077
albert rafetraniaina,6,0.0,0.26090029124033753,0.26090029124033753,0.04348338187338959
johan cavalli,108,7.0,7.26124771579435,0.26124771579434575,0.06723377514624398
scott sinclair,25,3.0,3.2615107888888164,0.261510788888815,0.13046043155555265
florian jarjat,9,2.0,2.261741006283327,0.26174100628332697,0.251304556253703
pablo,7,1.0,1.2619867807908554,0.26198678079085536,0.18028382582726504
ben sahar,29,3.0,3.262085090063818,0.26208509006381675,0.11248569276082131
emerse fae,4,0.0,0.2622630872717098,0.2622630872717098,0.06556577181792746
daisuke matsui,2,0.0,0.2624120485584604,0.2624120485584604,0.1312060242792302
marvin sordell,3,0.0,0.26273408641914603,0.26273408641914603,0.087578028806382
fabian johnson,98,12.0,12.263908046228394,0.2639080462283944,0.12514191883906525
pierreyves polomat,6,0.0,0.2661948786345075,0.2661948786345075,0.04436581310575125
benno schmitz,5,0.0,0.26622368368746785,0.26622368368746785,0.05324473673749357
didac,25,2.0,2.2665362388870376,0.2665362388870376,0.0906614495554815
erik pieters,28,1.0,1.2669214202399859,0.2669214202399856,0.0452471935799995
mendy,4,0.0,0.26750800230231236,0.26750800230231236,0.06687700057557809
uros cosic,4,0.0,0.2690982212851786,0.2690982212851786,0.06727455532129464
giandomenico mesto,17,1.0,1.2692873773552094,0.26928737735520936,0.07466396337383585
kevin lejeune,28,1.0,1.2693465076928165,0.26934650769281654,0.04533380384617202
raphael caceres,6,0.0,0.2694690216658896,0.2694690216658896,0.0449115036109816
nicolas viola,5,0.0,0.27014912815563247,0.27014912815563247,0.054029825631126495
bruno peres,99,7.0,7.270553798783824,0.2705537987838225,0.07343993736145277
borja valle,5,0.0,0.27058978376933823,0.27058978376933823,0.054117956753867644
matteo ciofani,4,0.0,0.27076435629541723,0.27076435629541723,0.06769108907385431
eros pisano,51,6.0,6.271272608752415,0.27127260875241294,0.1229661295833807
federico dimarco,6,0.0,0.27183286664664674,0.27183286664664674,0.045305477774441126
daniel bruckner,8,0.0,0.2729340789899976,0.2729340789899976,0.0341167598737497
genki omae,4,0.0,0.27293684255681316,0.27293684255681316,0.06823421063920329
haitam aleesami,9,0.0,0.27317199019095706,0.27317199019095706,0.030352443354550784
steven cherundolo,6,0.0,0.27344507455492784,0.27344507455492784,0.045574179092487975
jesus vallejo,4,1.0,1.2736161988078845,0.27361619880788435,0.3184040497019711
davide calabria,7,0.0,0.2739421811631516,0.2739421811631516,0.039134597309021656
salih ucan,3,0.0,0.2758348316069812,0.2758348316069812,0.09194494386899373
abderazak jadid,10,0.0,0.27651105931345227,0.27651105931345227,0.027651105931345225
andres tello,7,0.0,0.2768116809783518,0.2768116809783518,0.03954452585405026
rincon,6,1.0,1.2768619979792166,0.27686199797921673,0.2128103329965361
youssuf mulumbu,42,2.0,2.2771033725485017,0.2771033725485016,0.054216746965440515
juanan,5,1.0,1.2771711055782684,0.2771711055782683,0.25543422111565367
nam taehee,7,0.0,0.27765065636722835,0.27765065636722835,0.03966437948103262
teddy mezague,3,0.0,0.27815119740708,0.27815119740708,0.09271706580236
david jarolim,7,0.0,0.2781948024524664,0.2781948024524664,0.03974211463606663
andre gomes,85,7.0,7.27825790206615,0.27825790206614776,0.0856265635537194
duri cha,3,0.0,0.2785961199887438,0.2785961199887438,0.09286537332958127
gregoire puel,21,1.0,1.2792277236761613,0.2792277236761611,0.060915605889341015
thomas pledl,4,0.0,0.2820950242708952,0.2820950242708952,0.0705237560677238
roberto canella,9,1.0,1.2821512582524281,0.2821512582524282,0.14246125091693645
gustavo gomez,2,0.0,0.2826801116086368,0.2826801116086368,0.1413400558043184
carlos embalo,8,0.0,0.28280102211424735,0.28280102211424735,0.03535012776428092
mason holgate,3,0.0,0.2831337721095489,0.2831337721095489,0.09437792403651629
danny da costa,6,0.0,0.2836167721841026,0.2836167721841026,0.047269462030683766
chris baird,4,0.0,0.2839543518894992,0.2839543518894992,0.0709885879723748
josh sims,5,0.0,0.2841086501849987,0.2841086501849987,0.05682173003699974
stephen quinn,17,1.0,1.2850316370001484,0.28503163700014855,0.07559009629412639
juanma,6,0.0,0.2851856115909901,0.2851856115909901,0.04753093526516502
dariusz dudka,30,2.0,2.2857199674983733,0.28571996749837125,0.07619066558327911
omar elabdellaoui,18,1.0,1.286434372760294,0.28643437276029365,0.07146857626446078
suat serdar,4,0.0,0.2873938297494559,0.2873938297494559,0.07184845743736397
havard nielsen,20,2.0,2.287409273229636,0.2874092732296357,0.1143704636614818
lee tomlin,5,0.0,0.2874644035561585,0.2874644035561585,0.057492880711231695
julian wiessmeier,3,0.0,0.28827046642456866,0.28827046642456866,0.09609015547485622
jonny howson,41,3.0,3.288318428894262,0.28831842889426146,0.08020288850961615
daniele paponi,2,0.0,0.28872010472200516,0.28872010472200516,0.14436005236100258
loe,6,0.0,0.28906037933886236,0.28906037933886236,0.048176729889810394
filippo porcari,52,2.0,2.289341189859453,0.28934118985945173,0.04402579211268179
ben chilwell,4,0.0,0.289572945463305,0.289572945463305,0.07239323636582624
oscar hiljemark,38,4.0,4.28986282796148,0.289862827961479,0.1128911270516179
uffe bech,9,1.0,1.29065225101736,0.2906522510173601,0.14340580566859554
kingsley boateng,3,0.0,0.29078531436294314,0.29078531436294314,0.09692843812098105
tom ince,7,0.0,0.2913860141463233,0.2913860141463233,0.041626573449474756
dan nistor,5,0.0,0.29265299876493855,0.29265299876493855,0.05853059975298771
ronny garbuschewski,7,0.0,0.29372522752668084,0.29372522752668084,0.041960746789525834
oscar ewolo,10,0.0,0.2940648263183115,0.2940648263183115,0.029406482631831148
richard socrier,16,2.0,2.2940760931218906,0.2940760931218902,0.14337975582011817
enric saborit,3,0.0,0.2941018596648618,0.2941018596648618,0.0980339532216206
rudy mater,42,2.0,2.2942607661239727,0.29426076612397256,0.054625256336285066
riza durmisi,11,0.0,0.29443823172740946,0.29443823172740946,0.02676711197521904
david hellebuyck,17,1.0,1.2945302671714451,0.29453026717144515,0.07614883924537913
agim ibraimi,31,2.0,2.2954796206460455,0.2954796206460452,0.07404772969825953
leonardo blanchard,21,3.0,3.2968529239568167,0.29685292395681573,0.15699299637889602
massimo volta,5,1.0,1.2970803684868701,0.29708036848687014,0.259416073697374
leonel galeano,3,0.0,0.2972300922629192,0.2972300922629192,0.09907669742097307
emre colak,24,1.0,1.2972594493800993,0.2972594493800991,0.054052477057504135
claude goncalves,5,0.0,0.2974253525170844,0.2974253525170844,0.05948507050341688
fabio sciacca,6,0.0,0.2987679538467436,0.2987679538467436,0.04979465897445726
bruno martella,9,0.0,0.298819180822986,0.298819180822986,0.033202131202554
gabriel pires,4,0.0,0.29898926771480255,0.29898926771480255,0.07474731692870064
mathias ranegie,12,1.0,1.2998226567959699,0.2998226567959698,0.1083185547329975
orti,4,0.0,0.3003138529165223,0.3003138529165223,0.07507846322913057
joseph barbato,3,0.0,0.30058460494924566,0.30058460494924566,0.10019486831641522
jeanjacques pierre,3,1.0,1.3005965154222792,0.30059651542227916,0.43353217180742637
daniel williams,15,1.0,1.3007127842041781,0.300712784204178,0.08671418561361187
steeve yago,4,1.0,1.300825130377734,0.30082513037773406,0.3252062825944335
ahmed benali,3,0.0,0.30169795834467816,0.30169795834467816,0.10056598611489272
fabinho,74,11.0,11.302156978988602,0.30215697898860017,0.15273185106741355
osmar barba,3,0.0,0.3029798219323216,0.3029798219323216,0.10099327397744053
joey obrien,6,1.0,1.3042638751523723,0.3042638751523723,0.21737731252539538
elliot grandin,6,0.0,0.30429846329116356,0.30429846329116356,0.05071641054852726
pauljose mpoku,54,3.0,3.3043902095827318,0.3043902095827306,0.06119241128856911
ricardo rodriguez,137,16.0,16.304654802161583,0.3046548021615812,0.11901207884789476
jinsu kim,13,0.0,0.3051421430067486,0.3051421430067486,0.02347247253898066
kennedy,7,0.0,0.3055505216201434,0.3055505216201434,0.043650074517163344
francisco montanes,52,5.0,5.307031407489433,0.3070314074894319,0.1020582962978737
mauricio lemos,7,0.0,0.30706079501113037,0.30706079501113037,0.04386582785873291
raul navas,21,2.0,2.308328522565245,0.3083285225652449,0.10992040583644022
francesco zampano,6,0.0,0.30885191313443366,0.30885191313443366,0.051475318855738944
fabio pisacane,4,0.0,0.3106141725966755,0.3106141725966755,0.07765354314916888
moises hurtado,6,0.0,0.311360636435205,0.311360636435205,0.0518934394058675
olivier veigneau,10,0.0,0.3117969071628877,0.3117969071628877,0.03117969071628877
sofian chahed,8,0.0,0.3128117236480387,0.3128117236480387,0.03910146545600484
lloyd palun,7,1.0,1.313407735915041,0.3134077359150408,0.18762967655929155
bastian oczipka,46,2.0,2.313461530667984,0.31346153066798355,0.05029264197104313
diamanka,2,0.0,0.31412053698538367,0.31412053698538367,0.15706026849269183
matteo guendouzi,5,0.0,0.31415606442473504,0.31415606442473504,0.062831212884947
nicola bellomo,9,1.0,1.3145444278917766,0.3145444278917766,0.1460604919879752
gaetano berardi,7,0.0,0.3147160283368221,0.3147160283368221,0.04495943261954601
ilan aruajo,6,1.0,1.3154618552105124,0.3154618552105123,0.2192436425350854
pedro geromel,5,0.0,0.3157732441552446,0.3157732441552446,0.06315464883104892
marc pfitzner,6,0.0,0.31600401977628517,0.31600401977628517,0.05266733662938086
jean deza,14,1.0,1.3160139412912566,0.31601394129125654,0.09400099580651833
alberto lora,9,0.0,0.3167940809596228,0.3167940809596228,0.03519934232884698
isimat mirin,3,0.0,0.31690974958170337,0.31690974958170337,0.10563658319390112
nampalys mendy,27,1.0,1.3181964915295974,0.3181964915295975,0.04882209227887398
andre wisdom,5,0.0,0.31826159134214316,0.31826159134214316,0.06365231826842863
julien vercauteren,7,0.0,0.31909644321816116,0.31909644321816116,0.04558520617402302
emiliano sala,125,17.0,17.319429440099743,0.319429440099748,0.13855543552079794
ruben pardo,102,5.0,5.3195004885237305,0.31950048852372803,0.05215196557376206
dani romera,1,0.0,0.3200339793737687,0.3200339793737687,0.3200339793737687
ian gonzalez,1,0.0,0.32019097806971625,0.32019097806971625,0.32019097806971625
reece burke,4,0.0,0.32022368150366304,0.32022368150366304,0.08005592037591576
salomon rondon,128,17.0,17.320484543501095,0.3204845435010924,0.1353162854961023
leonardo ponzio,21,1.0,1.320684060627392,0.32068406062739185,0.06288971717273295
mattia filippi,5,0.0,0.3209923270414849,0.3209923270414849,0.06419846540829698
josip brekalo,4,0.0,0.3211789843631805,0.3211789843631805,0.08029474609079512
gaston silva,9,0.0,0.32131366923977145,0.32131366923977145,0.03570151880441905
oliver torres,9,0.0,0.32144734824209586,0.32144734824209586,0.03571637202689954
landry nguemo,61,3.0,3.3224057851092406,0.32240578510923945,0.05446566860834821
ericmaxim choupomoting,25,2.0,2.3224875274547383,0.32248752745473824,0.09289950109818954
adrian embarba,67,5.0,5.323301659683175,0.32330165968317276,0.07945226357736082
aljaz struna,6,1.0,1.3238229548889349,0.3238229548889348,0.22063715914815582
sheyi ojo,5,0.0,0.32394929122404587,0.32394929122404587,0.06478985824480918
sami khedira,93,12.0,12.324963071584206,0.3249630715842034,0.1325264846406904
henok goitom,4,0.0,0.3253143280551146,0.3253143280551146,0.08132858201377866
philipp zulechner,8,1.0,1.3255141166647544,0.3255141166647544,0.1656892645830943
douglas santos,5,0.0,0.3257537158964398,0.3257537158964398,0.06515074317928796
roberto vitiello,14,3.0,3.3257988862923815,0.3257988862923812,0.23755706330659868
ramiro funes mori,32,4.0,4.326186977300368,0.32618697730036705,0.1351933430406365
anthar yahia,4,0.0,0.32632565256666674,0.32632565256666674,0.08158141314166668
vincent kompany,37,7.0,7.326373688008067,0.3263736880080685,0.1980100996758937
jonathan mensah,26,3.0,3.3265359403636854,0.32653594036368516,0.1279436900139879
alessandro crescenzi,8,0.0,0.32676646757049777,0.32676646757049777,0.04084580844631222
hamidou keyta,2,0.0,0.3268863206095232,0.3268863206095232,0.1634431603047616
igor martinez,3,0.0,0.32748827566040384,0.32748827566040384,0.10916275855346795
jemerson,6,1.0,1.3293268487878325,0.32932684878783247,0.22155447479797208
massimo paci,25,3.0,3.329388575203369,0.32938857520336823,0.13317554300813478
steed malbranque,77,6.0,6.330078811238828,0.3300788112388277,0.08220881573037439
amidu salifu,11,0.0,0.33010792795534727,0.33010792795534727,0.030009811632304297
maximilian mittelstadt,3,0.0,0.33137221649754334,0.33137221649754334,0.11045740549918111
fernando meira,3,0.0,0.33299920364673613,0.33299920364673613,0.11099973454891204
adrian marin,6,0.0,0.33371081893121357,0.33371081893121357,0.05561846982186893
aketxe,4,0.0,0.33399424930755417,0.33399424930755417,0.08349856232688854
alexandre geijo,24,3.0,3.335067375112808,0.3350673751128083,0.13896114062970033
nunes,17,2.0,2.336144375544558,0.3361443755445576,0.13742025738497401
alfredo ortuno,4,0.0,0.33643233766275066,0.33643233766275066,0.08410808441568766
per kroldrup,2,0.0,0.3369000548673126,0.3369000548673126,0.1684500274336563
martin kelly,11,0.0,0.33703524384811634,0.33703524384811634,0.03063956762255603
claudiu keseru,24,1.0,1.3372178358259628,0.337217835825963,0.05571740982608178
abdoulaye sane,2,0.0,0.33848666907143793,0.33848666907143793,0.16924333453571896
garry mendes rodrigues,19,1.0,1.3387782578849359,0.3387782578849356,0.07046201357289136
jerome thomas,6,0.0,0.3397684356965455,0.3397684356965455,0.05662807261609092
fabrizio cacciatore,38,6.0,6.339870603684767,0.3398706036847671,0.16683870009696755
james morrison,101,9.0,9.339939887442947,0.3399398874429499,0.09247465235092027
saul niguez,135,11.0,11.339959119878554,0.3399591198785452,0.08399969718428558
marco crimi,7,0.0,0.34030642535459976,0.34030642535459976,0.04861520362208568
eraso,15,2.0,2.3407969125045445,0.34079691250454375,0.15605312750030295
alex telles,13,0.0,0.3414066317648516,0.3414066317648516,0.026262048597296275
simone zaza,211,25.0,25.342034346338494,0.34203434633844826,0.12010442818169902
edimilson fernandes,9,0.0,0.34295211587928265,0.34295211587928265,0.038105790653253625
liassine cadamuro,6,0.0,0.34349165115990005,0.34349165115990005,0.05724860852665001
kamil wilczek,5,0.0,0.34359500332448306,0.34359500332448306,0.06871900066489661
marc roca,9,0.0,0.34494725538767934,0.34494725538767934,0.03832747282085326
casemiro,30,2.0,2.345464380459723,0.3454643804597227,0.0781821460153241
andre hoffmann,20,2.0,2.3460318852502096,0.3460318852502088,0.11730159426251048
dominik strohengel,5,0.0,0.3462651186152312,0.3462651186152312,0.06925302372304623
javier ontiveros,2,0.0,0.34749945962864004,0.34749945962864004,0.17374972981432002
mikael antonsson,4,0.0,0.34856177227706664,0.34856177227706664,0.08714044306926666
tom lawrence,5,0.0,0.34919351512172814,0.34919351512172814,0.06983870302434562
antonio la gumina,3,0.0,0.34942011370796866,0.34942011370796866,0.11647337123598955
jose pozo,3,0.0,0.34963498621376515,0.34963498621376515,0.11654499540458839
manu garcia,10,1.0,1.3497166097528046,0.3497166097528047,0.13497166097528046
ole selnaes,8,0.0,0.34972204251637523,0.34972204251637523,0.043715255314546904
davide mandelli,4,0.0,0.350202411715312,0.350202411715312,0.087550602928828
philipp lahm,62,5.0,5.350865592538367,0.35086559253836613,0.08630428375061881
babacar gueye,14,1.0,1.35094814423791,0.3509481442379101,0.09649629601699358
alex martinez,5,0.0,0.3513217253422277,0.3513217253422277,0.07026434506844555
kiko femenia,3,0.0,0.35192714615690696,0.35192714615690696,0.11730904871896898
guilherme siqueira,5,0.0,0.352666892817514,0.352666892817514,0.07053337856350281
felipe mattioni,2,0.0,0.3533064865016103,0.3533064865016103,0.17665324325080514
salih ozcan,2,0.0,0.3536120490512944,0.3536120490512944,0.1768060245256472
janis ikaunieks,2,0.0,0.3536144000644591,0.3536144000644591,0.17680720003222955
benoit cheyrou,116,8.0,8.354626598645726,0.35462659864572116,0.0720226430917735
vincent marchetti,11,0.0,0.354767006798011,0.354767006798011,0.032251546072546454
magnus wolff eikrem,6,0.0,0.3549614700014956,0.3549614700014956,0.059160245000249266
dimitri kevin cavare,6,0.0,0.35537381605030016,0.35537381605030016,0.059228969341716696
heiko butscher,4,0.0,0.3558675418112235,0.3558675418112235,0.08896688545280587
gonzalo colsa,11,1.0,1.3560889614500622,0.35608896145006225,0.12328081467727837
mario gavranovic,4,0.0,0.3562346426199423,0.3562346426199423,0.08905866065498558
mark hudson,3,0.0,0.35637836285224145,0.35637836285224145,0.11879278761741381
unai garcia,5,1.0,1.3574316707530434,0.3574316707530434,0.2714863341506087
ozkan yildirim,5,0.0,0.35965663293244565,0.35965663293244565,0.07193132658648912
matteo bianchetti,7,1.0,1.3600689814351603,0.3600689814351602,0.19429556877645146
clinton njie,76,10.0,10.36047963946806,0.36047963946805883,0.1363221005193166
jeanarmel kanabiyik,30,5.0,5.360498380044811,0.3604983800448104,0.17868327933482706
bryan cristante,18,1.0,1.3609175077800688,0.36091750778006865,0.07560652821000383
remi mulumba,7,0.0,0.3612938330851638,0.3612938330851638,0.05161340472645197
ermir lenjani,18,1.0,1.3616065814646996,0.36160658146469987,0.0756448100813722
flavio ferreira,4,0.0,0.3626168359153323,0.3626168359153323,0.09065420897883307
alex moreno,6,0.0,0.3626395632548964,0.3626395632548964,0.0604399272091494
tomas hubocan,4,0.0,0.3632409247932665,0.3632409247932665,0.09081023119831662
steven reid,10,0.0,0.36452852738008007,0.36452852738008007,0.03645285273800801
djiby fall,4,0.0,0.36582849514908045,0.36582849514908045,0.09145712378727011
nili,4,0.0,0.3661431366346261,0.3661431366346261,0.09153578415865653
pedro rios,52,4.0,4.366428614406546,0.3664286144065475,0.08396978104627974
bernard mendy,11,1.0,1.3686521465996317,0.36865214659963136,0.12442292241814834
will keane,4,0.0,0.3693828069299066,0.3693828069299066,0.09234570173247665
lennart thy,7,1.0,1.370286622809954,0.37028662280995395,0.1957552318299934
cardoso,4,0.0,0.37045848676638077,0.37045848676638077,0.09261462169159519
gianluca sansone,93,6.0,6.370518208309199,0.3705182083091914,0.06850019578827096
johnny heitinga,9,1.0,1.3705341115267762,0.3705341115267762,0.15228156794741957
fakhreddine ben youssef,7,0.0,0.3705947747676161,0.3705947747676161,0.05294211068108801
aly ndom,4,0.0,0.37063186651417374,0.37063186651417374,0.09265796662854343
edimar,11,0.0,0.3714246365965703,0.3714246365965703,0.033765876054233666
julien cardy,4,0.0,0.37164027884456496,0.37164027884456496,0.09291006971114124
moustapha bayal,4,0.0,0.371853497525507,0.371853497525507,0.09296337438137675
allan saintmaximin,64,3.0,3.371935301172308,0.3719353011723054,0.052686489080817314
andre santos,7,0.0,0.3726881428786557,0.3726881428786557,0.05324116326837939
raillo,4,0.0,0.37311762168497903,0.37311762168497903,0.09327940542124476
toifilou maoulida,33,4.0,4.3755549018799815,0.37555490187998,0.13259257278424186
bruno martins indi,8,1.0,1.376730309662895,0.3767303096628949,0.17209128870786186
rasmus jonsson,4,0.0,0.3767953594261728,0.3767953594261728,0.0941988398565432
mohamed fares,5,0.0,0.3773324959106039,0.3773324959106039,0.07546649918212078
yves bissouma,6,0.0,0.3779899259286624,0.3779899259286624,0.0629983209881104
jhon cordoba,103,16.0,16.3780515250352,0.37805152503520034,0.15901020898092427
gaetano letizia,24,1.0,1.378229426021895,0.37822942602189513,0.05742622608424563
curro,3,0.0,0.3787190466835396,0.3787190466835396,0.12623968222784654
liam rosenior,14,1.0,1.3792876680731756,0.37928766807317527,0.09852054771951255
joselu,231,27.0,27.379424203151814,0.37942420315178577,0.1185256459010901
david mateos,5,0.0,0.3798719080830995,0.3798719080830995,0.0759743816166199
john jairo ruiz,6,0.0,0.3803770219844363,0.3803770219844363,0.06339617033073938
darko brasanac,2,0.0,0.38073398835973216,0.38073398835973216,0.19036699417986608
joshua brillante,2,0.0,0.38103524067232153,0.38103524067232153,0.19051762033616076
jeremie aliadiere,186,25.0,25.38111855784282,0.3811185578428057,0.13645762665506894
alessandro bernardini,4,1.0,1.3812156073014679,0.38121560730146786,0.34530390182536697
francesco fedato,9,0.0,0.38169684750108407,0.38169684750108407,0.042410760833453784
pablo cendros,5,0.0,0.3825798338550149,0.3825798338550149,0.07651596677100297
fidel,33,2.0,2.3848201908007933,0.38482019080079316,0.07226727850911495
lynden gooch,3,0.0,0.38515269476722225,0.38515269476722225,0.12838423158907408
jacques faty,6,0.0,0.3853729478203084,0.3853729478203084,0.06422882463671807
matthew lowton,9,0.0,0.3865762370245299,0.3865762370245299,0.04295291522494777
mikel villanueva,3,0.0,0.3866814386436147,0.3866814386436147,0.1288938128812049
dominik reinhardt,6,0.0,0.38758972255107077,0.38758972255107077,0.06459828709184513
matteo centurioni,5,1.0,1.3879047439385577,0.38790474393855773,0.27758094878771156
ondrej celustka,5,0.0,0.38851599271048554,0.38851599271048554,0.0777031985420971
kyle bartley,4,0.0,0.38855616799476206,0.38855616799476206,0.09713904199869051
bartosz salamon,6,0.0,0.38861559903590054,0.38861559903590054,0.06476926650598343
txema anibarro,4,0.0,0.38927508328114957,0.38927508328114957,0.09731877082028739
